0.0001	1000	0.99	0.01700853	170050
0.0001	1000	0.99	0.01869313	167288
0.0001	1000	0.99	0.01537399	156504
0.0001	1000	0.99	0.01748517	161696
0.0001	1000	0.99	0.01836777	162630
0.0001	1000	0.99	0.01675440	173012
0.0001	1000	0.99	0.02120017	161171
0.0001	1000	0.99	0.02049494	168134
0.0001	1000	0.99	0.01866803	151006
0.0001	1000	0.99	0.01649476	164795
0.0001	10000	0.99	0.02079252	167427
0.0001	10000	0.99	0.02317827	166839
0.0001	10000	0.99	0.02582520	169933
0.0001	10000	0.99	0.02379485	167811
0.0001	10000	0.99	0.02339195	164684
0.0001	10000	0.99	0.02271547	169332
0.0001	10000	0.99	0.01832860	168956
0.0001	10000	0.99	0.02211193	167926
0.0001	10000	0.99	0.02080029	164921
0.0001	10000	0.99	0.02260697	167323
0.0001	100000	0.99	0.02174693	168155
0.0001	100000	0.99	0.02464915	163789
0.0001	100000	0.99	0.02115208	164206
0.0001	100000	0.99	0.02386289	167357
0.0001	100000	0.99	0.02335757	163271
0.0001	100000	0.99	0.02100641	164651
0.0001	100000	0.99	0.02459443	170080
0.0001	100000	0.99	0.02600959	165941
0.0001	100000	0.99	0.02760948	169598
0.0001	100000	0.99	0.02357902	171069
0.0001	1000	0.995	0.03559366	163527
0.0001	1000	0.995	0.03754865	170551
0.0001	1000	0.995	0.03339581	166506
0.0001	1000	0.995	0.03657375	166617
0.0001	1000	0.995	0.03202605	172878
0.0001	1000	0.995	0.03430129	165953
0.0001	1000	0.995	0.03364699	169955
0.0001	1000	0.995	0.03287928	161254
0.0001	1000	0.995	0.03561947	161962
0.0001	1000	0.995	0.03223513	162265
0.0001	10000	0.995	0.03910521	165003
0.0001	10000	0.995	0.03624978	169076
0.0001	10000	0.995	0.03959464	160646
0.0001	10000	0.995	0.03645890	168243
0.0001	10000	0.995	0.03729909	166529
0.0001	10000	0.995	0.03688421	167378
0.0001	10000	0.995	0.03794957	158723
0.0001	10000	0.995	0.03598401	166773
0.0001	10000	0.995	0.03820521	163155
0.0001	10000	0.995	0.03631813	167158
0.0001	100000	0.995	0.04166374	160957
0.0001	100000	0.995	0.04202480	157452
0.0001	100000	0.995	0.04207144	165027
0.0001	100000	0.995	0.04223381	167984
0.0001	100000	0.995	0.04157597	168209
0.0001	100000	0.995	0.04191198	161021
0.0001	100000	0.995	0.04393386	170110
0.0001	100000	0.995	0.04281529	163116
0.0001	100000	0.995	0.04165416	172116
0.0001	100000	0.995	0.04161244	166112
0.0001	1000	0.9995	0.32587259	161590
0.0001	1000	0.9995	0.33030260	155477
0.0001	1000	0.9995	0.32462702	158372
0.0001	1000	0.9995	0.32592372	162138
0.0001	1000	0.9995	0.33171205	158102
0.0001	1000	0.9995	0.35242131	159667
0.0001	1000	0.9995	0.32662937	159473
0.0001	1000	0.9995	0.32474030	160481
0.0001	1000	0.9995	0.32654114	161438
0.0001	1000	0.9995	0.32963319	160776
0.0001	10000	0.9995	0.37879108	160012
0.0001	10000	0.9995	0.37368990	162300
0.0001	10000	0.9995	0.37414150	160046
0.0001	10000	0.9995	0.37507798	158508
0.0001	10000	0.9995	0.43597264	151155
0.0001	10000	0.9995	0.40495618	163175
0.0001	10000	0.9995	0.37234634	156499
0.0001	10000	0.9995	0.38011326	162434
0.0001	10000	0.9995	0.37086185	160738
0.0001	10000	0.9995	0.37363339	158234
0.0001	100000	0.9995	0.41945725	158638
0.0001	100000	0.9995	0.42102535	161014
0.0001	100000	0.9995	0.44876103	159097
0.0001	100000	0.9995	0.42317516	155268
0.0001	100000	0.9995	0.41698023	161976
0.0001	100000	0.9995	0.41650078	158829
0.0001	100000	0.9995	0.42478913	158893
0.0001	100000	0.9995	0.41936290	159511
0.0001	100000	0.9995	0.42095204	159110
0.0001	100000	0.9995	0.42598321	160572
0.0001	1000	0.9999	1.74649800	158897
0.0001	1000	0.9999	1.64015949	157293
0.0001	1000	0.9999	1.65209035	154054
0.0001	1000	0.9999	1.63165722	157580
0.0001	1000	0.9999	1.71599060	153912
0.0001	1000	0.9999	1.64959620	157324
0.0001	1000	0.9999	1.68674505	151846
0.0001	1000	0.9999	1.65761231	152889
0.0001	1000	0.9999	1.73647905	156316
0.0001	1000	0.9999	1.66403422	158628
0.0001	10000	0.9999	1.85226112	154932
0.0001	10000	0.9999	1.88331669	156402
0.0001	10000	0.9999	1.86068806	152952
0.0001	10000	0.9999	1.85867125	157092
0.0001	10000	0.9999	1.85901129	158867
0.0001	10000	0.9999	1.85285962	157140
0.0001	10000	0.9999	1.83892001	157853
0.0001	10000	0.9999	1.88959697	156355
0.0001	10000	0.9999	1.87954475	153582
0.0001	10000	0.9999	1.90821862	153421
0.0001	100000	0.9999	2.10827899	153677
0.0001	100000	0.9999	2.10455259	150962
0.0001	100000	0.9999	2.12691089	154168
0.0001	100000	0.9999	2.11337474	157898
0.0001	100000	0.9999	2.10877590	153149
0.0001	100000	0.9999	2.15793285	155155
0.0001	100000	0.9999	2.08094577	154879
0.0001	100000	0.9999	2.12180535	155135
0.0001	100000	0.9999	2.14941068	154601
0.0001	100000	0.9999	2.11463054	154659
0.0001	1000	0.999	0.16275814	155599
0.0001	1000	0.999	0.15893717	162979
0.0001	1000	0.999	0.15716550	153271
0.0001	1000	0.999	0.16204972	160237
0.0001	1000	0.999	0.15889383	157707
0.0001	1000	0.999	0.16064751	160365
0.0001	1000	0.999	0.16824842	158578
0.0001	1000	0.999	0.16150555	164314
0.0001	1000	0.999	0.16192761	156674
0.0001	1000	0.999	0.15840719	158094
0.0001	10000	0.999	0.18708422	158951
0.0001	10000	0.999	0.18032100	156895
0.0001	10000	0.999	0.18461899	159456
0.0001	10000	0.999	0.18249430	162172
0.0001	10000	0.999	0.18716492	160981
0.0001	10000	0.999	0.18865512	159836
0.0001	10000	0.999	0.20254685	161375
0.0001	10000	0.999	0.20150322	164301
0.0001	10000	0.999	0.18554020	164237
0.0001	10000	0.999	0.18533597	158383
0.0001	100000	0.999	0.21325494	161251
0.0001	100000	0.999	0.20568295	159254
0.0001	100000	0.999	0.20856117	162515
0.0001	100000	0.999	0.21609731	161776
0.0001	100000	0.999	0.21176588	158380
0.0001	100000	0.999	0.21467887	161490
0.0001	100000	0.999	0.20896996	157044
0.0001	100000	0.999	0.20789542	164549
0.0001	100000	0.999	0.21327798	158279
0.0001	100000	0.999	0.21192240	156575
0.0001	1000	0.99995	3.31983307	152513
0.0001	1000	0.99995	3.30953716	155181
0.0001	1000	0.99995	3.27961468	153415
0.0001	1000	0.99995	3.30592808	156775
0.0001	1000	0.99995	3.26595306	152671
0.0001	1000	0.99995	3.29481591	147761
0.0001	1000	0.99995	3.30275545	154483
0.0001	1000	0.99995	3.28592595	155335
0.0001	1000	0.99995	3.31864651	150987
0.0001	1000	0.99995	3.34077914	153176
0.0001	10000	0.99995	3.76690426	152745
0.0001	10000	0.99995	3.77369348	146428
0.0001	10000	0.99995	3.82772270	153552
0.0001	10000	0.99995	3.68791682	148405
0.0001	10000	0.99995	3.69700579	155994
0.0001	10000	0.99995	3.67689798	152191
0.0001	10000	0.99995	3.70019192	154162
0.0001	10000	0.99995	3.69783194	155026
0.0001	10000	0.99995	3.71442753	151975
0.0001	10000	0.99995	3.76829318	153491
0.0001	100000	0.99995	4.19581873	150811
0.0001	100000	0.99995	4.21447344	155050
