1000	100	0,3	0,05	4,17619020	2265
1000	100	0,3	0,05	3,72981930	2191
1000	100	0,3	0,05	3,66232660	1994
1000	100	0,3	0,05	3,85658280	2160
1000	100	0,3	0,05	3,70860540	2197
1000	100	0,3	0,1	2,83994120	2237
1000	100	0,3	0,1	3,50135100	2190
1000	100	0,3	0,1	3,46299970	2119
1000	100	0,3	0,1	3,16045910	2096
1000	100	0,3	0,1	2,91097360	2229
1000	100	0,3	0,15	2,87109150	2306
1000	100	0,3	0,15	2,97610400	2432
1000	100	0,3	0,15	2,93047080	2300
1000	100	0,3	0,15	3,39168300	2215
1000	100	0,3	0,15	3,84473360	2158
1000	100	0,6	0,05	4,95511490	1995
1000	100	0,6	0,05	5,05470570	1711
1000	100	0,6	0,05	5,71180180	1972
1000	100	0,6	0,05	4,95074700	1895
1000	100	0,6	0,05	4,56843150	1930
1000	100	0,6	0,1	4,97593070	2023
1000	100	0,6	0,1	4,59486550	2173
1000	100	0,6	0,1	5,16849740	2029
1000	100	0,6	0,1	4,81413380	1828
1000	100	0,6	0,1	4,29445900	1947
1000	100	0,6	0,15	4,57948300	1857
1000	100	0,6	0,15	5,59356690	2267
1000	100	0,6	0,15	5,78323750	1950
1000	100	0,6	0,15	4,40857440	1770
1000	100	0,6	0,15	4,46906890	1813
1000	100	0,8	0,05	7,12415250	1812
1000	100	0,8	0,05	6,78531730	1847
1000	100	0,8	0,05	5,79596250	1764
1000	100	0,8	0,05	5,95873730	1810
1000	100	0,8	0,05	5,28602740	2119
1000	100	0,8	0,1	6,66703890	1960
1000	100	0,8	0,1	5,75166780	1698
1000	100	0,8	0,1	6,23055930	1834
1000	100	0,8	0,1	6,57051460	1985
1000	100	0,8	0,1	5,29888520	1842
1000	100	0,8	0,15	5,78078870	1831
1000	100	0,8	0,15	5,95675030	1785
1000	100	0,8	0,15	6,08907470	1779
1000	100	0,8	0,15	5,29004520	1912
1000	100	0,8	0,15	5,33634200	1760
1000	500	0,3	0,05	2,99060520	3333
1000	500	0,3	0,05	3,00145910	3172
1000	500	0,3	0,05	3,00714780	3366
1000	500	0,3	0,05	3,00102650	3414
1000	500	0,3	0,05	3,01973650	3340
1000	500	0,3	0,1	3,10910510	3353
1000	500	0,3	0,1	3,01177640	3238
1000	500	0,3	0,1	2,98400940	3044
1000	500	0,3	0,1	3,04367960	3190
1000	500	0,3	0,1	3,18652700	2990
1000	500	0,3	0,15	3,34762200	3297
1000	500	0,3	0,15	2,99791990	3367
1000	500	0,3	0,15	2,99365180	3285
1000	500	0,3	0,15	2,99080940	3114
1000	500	0,3	0,15	2,98998070	3084
1000	500	0,6	0,05	4,77632340	2437
1000	500	0,6	0,05	4,59247310	2492
1000	500	0,6	0,05	4,49026950	2594
1000	500	0,6	0,05	4,51934170	2616
1000	500	0,6	0,05	4,49121250	2496
1000	500	0,6	0,1	4,46694490	2465
1000	500	0,6	0,1	4,55916340	2331
1000	500	0,6	0,1	4,52414540	2512
1000	500	0,6	0,1	4,83366900	2536
1000	500	0,6	0,1	4,49271650	2551
1000	500	0,6	0,15	4,48628710	2472
1000	500	0,6	0,15	4,50784130	2403
1000	500	0,6	0,15	4,64157530	2540
1000	500	0,6	0,15	4,49161450	2638
1000	500	0,6	0,15	4,48623960	2437
1000	500	0,8	0,05	5,75757530	2208
1000	500	0,8	0,05	6,67716960	2220
1000	500	0,8	0,05	5,48770990	2204
1000	500	0,8	0,05	6,54537450	2184
1000	500	0,8	0,05	5,55684010	2263
1000	500	0,8	0,1	6,24788390	2212
1000	500	0,8	0,1	6,07431450	2228
1000	500	0,8	0,1	5,68271100	2205
1000	500	0,8	0,1	5,81244850	2283
1000	500	0,8	0,1	5,89331880	2204
1000	500	0,8	0,15	5,60457630	2461
1000	500	0,8	0,15	6,13961000	2307
1000	500	0,8	0,15	5,84081840	2139
1000	500	0,8	0,15	6,56635300	2283
1000	500	0,8	0,15	7,10074360	2342
1000	1000	0,3	0,05	3,36850770	3848
1000	1000	0,3	0,05	3,23370990	3595
1000	1000	0,3	0,05	3,84859380	3621
1000	1000	0,3	0,05	3,38036450	3859
1000	1000	0,3	0,05	3,39854320	3809
1000	1000	0,3	0,1	3,20909220	3548
1000	1000	0,3	0,1	3,61980670	3717
1000	1000	0,3	0,1	3,40936390	3831
1000	1000	0,3	0,1	3,19621560	3487
1000	1000	0,3	0,1	3,18382070	3785
1000	1000	0,3	0,15	3,62115860	3663
1000	1000	0,3	0,15	3,26143710	3622
1000	1000	0,3	0,15	4,41728760	3750
1000	1000	0,3	0,15	3,28497330	3854
1000	1000	0,3	0,15	3,47862170	3751
1000	1000	0,6	0,05	5,34067070	3016
1000	1000	0,6	0,05	5,73854290	3194
1000	1000	0,6	0,05	5,50023370	3224
1000	1000	0,6	0,05	4,69240470	3101
1000	1000	0,6	0,05	4,68102460	3174
1000	1000	0,6	0,1	4,68276210	3230
1000	1000	0,6	0,1	4,73008650	3132
1000	1000	0,6	0,1	4,68865050	2986
1000	1000	0,6	0,1	4,68407010	3197
1000	1000	0,6	0,1	5,05135990	3274
1000	1000	0,6	0,15	4,88912590	3001
1000	1000	0,6	0,15	4,98327810	3273
1000	1000	0,6	0,15	4,93756780	3189
1000	1000	0,6	0,15	6,08872450	3115
1000	1000	0,6	0,15	5,44613410	2991
1000	1000	0,8	0,05	7,62612790	2679
1000	1000	0,8	0,05	5,96712890	2764
1000	1000	0,8	0,05	5,73717260	3085
1000	1000	0,8	0,05	5,75900010	2821
1000	1000	0,8	0,05	8,79641850	3000
1000	1000	0,8	0,1	6,74055540	2695
1000	1000	0,8	0,1	6,40870400	2914
1000	1000	0,8	0,1	6,23558890	2835
1000	1000	0,8	0,1	7,21394650	2820
1000	1000	0,8	0,1	6,66474550	2879
1000	1000	0,8	0,15	6,07087070	2752
1000	1000	0,8	0,15	5,66981310	2729
1000	1000	0,8	0,15	6,29003350	2620
1000	1000	0,8	0,15	6,04165840	3034
1000	1000	0,8	0,15	6,02533970	2933
100	100	0,3	0,05	0,29401270	3976
100	100	0,3	0,05	0,29545350	3921
100	100	0,3	0,05	0,28985580	3967
100	100	0,3	0,05	0,35076090	4181
100	100	0,3	0,05	0,38380400	4074
100	100	0,3	0,1	0,38327200	4335
100	100	0,3	0,1	0,38417790	3954
100	100	0,3	0,1	0,38977820	4001
100	100	0,3	0,1	0,38499730	3834
100	100	0,3	0,1	0,38929020	3851
100	100	0,3	0,15	0,38301330	4154
100	100	0,3	0,15	0,47538590	4192
100	100	0,3	0,15	0,38163610	3904
100	100	0,3	0,15	0,38727990	4055
100	100	0,3	0,15	0,38723120	4033
100	100	0,6	0,05	0,56675840	3557
100	100	0,6	0,05	0,57709380	3249
100	100	0,6	0,05	0,58543180	3371
100	100	0,6	0,05	0,72475790	3432
100	100	0,6	0,05	0,72572360	3479
100	100	0,6	0,1	0,57982570	3357
100	100	0,6	0,1	0,57946440	3553
100	100	0,6	0,1	0,60605920	3409
100	100	0,6	0,1	0,58209270	3470
100	100	0,6	0,1	0,57421860	3504
100	100	0,6	0,15	0,57991430	3390
100	100	0,6	0,15	0,56841380	3388
100	100	0,6	0,15	0,67311500	3549
100	100	0,6	0,15	0,58026250	3488
100	100	0,6	0,15	0,57899830	3577
100	100	0,8	0,05	0,57678330	3085
100	100	0,8	0,05	0,66043310	2915
100	100	0,8	0,05	0,68831100	3424
100	100	0,8	0,05	0,74273860	3126
100	100	0,8	0,05	0,69431160	3061
100	100	0,8	0,1	0,58251210	3031
100	100	0,8	0,1	0,57645730	3045
100	100	0,8	0,1	0,54690150	3231
100	100	0,8	0,1	0,58428880	3217
100	100	0,8	0,1	0,54539020	3028
100	100	0,8	0,15	0,68791460	3506
100	100	0,8	0,15	0,70752050	3193
100	100	0,8	0,15	0,70782150	3261
100	100	0,8	0,15	0,70885960	3320
100	100	0,8	0,15	0,62452440	3100
100	500	0,3	0,05	0,35830460	4878
100	500	0,3	0,05	0,39468810	4808
100	500	0,3	0,05	0,36412460	4884
100	500	0,3	0,05	0,35758770	4659
100	500	0,3	0,05	0,36833010	4699
100	500	0,3	0,1	0,35976750	4613
100	500	0,3	0,1	0,35714580	4560
100	500	0,3	0,1	0,42681770	4923
100	500	0,3	0,1	0,45859150	4665
100	500	0,3	0,1	0,54330030	4830
100	500	0,3	0,15	0,46870040	4905
100	500	0,3	0,15	0,47512070	4639
100	500	0,3	0,15	0,47075070	4691
100	500	0,3	0,15	0,46263550	4681
100	500	0,3	0,15	0,46171480	4875
100	500	0,6	0,05	0,66207900	4600
100	500	0,6	0,05	0,65223970	4539
100	500	0,6	0,05	0,65671400	4221
100	500	0,6	0,05	0,65422690	4472
100	500	0,6	0,05	0,65595150	4640
100	500	0,6	0,1	0,65468920	4534
100	500	0,6	0,1	0,65421220	4493
100	500	0,6	0,1	0,72851060	4588
100	500	0,6	0,1	0,65515950	4511
100	500	0,6	0,1	0,65811320	4520
100	500	0,6	0,15	0,65765920	4361
100	500	0,6	0,15	0,65689090	4568
100	500	0,6	0,15	0,66108940	4474
100	500	0,6	0,15	0,65956890	4454
100	500	0,6	0,15	0,65524310	4502
100	500	0,8	0,05	0,78428670	4423
100	500	0,8	0,05	0,78604800	4177
100	500	0,8	0,05	0,78331460	4301
100	500	0,8	0,05	0,79186840	4071
100	500	0,8	0,05	0,78577620	4312
100	500	0,8	0,1	0,79011370	4267
100	500	0,8	0,1	0,62390320	4050
100	500	0,8	0,1	0,60394470	3998
100	500	0,8	0,1	0,60974510	4154
100	500	0,8	0,1	0,61240490	4294
100	500	0,8	0,15	0,78558480	4443
100	500	0,8	0,15	0,59987320	4365
100	500	0,8	0,15	0,61139650	4292
100	500	0,8	0,15	0,72313320	4162
100	500	0,8	0,15	0,78375530	4356
100	1000	0,3	0,05	0,74694800	4846
100	1000	0,3	0,05	0,55209270	4950
100	1000	0,3	0,05	0,54391160	4824
100	1000	0,3	0,05	0,43016510	4657
100	1000	0,3	0,05	0,56974910	4724
100	1000	0,3	0,1	0,42809690	5002
100	1000	0,3	0,1	0,42656650	4892
100	1000	0,3	0,1	0,43793860	4940
100	1000	0,3	0,1	0,42577600	4939
100	1000	0,3	0,1	0,43325860	4669
100	1000	0,3	0,15	0,43378330	4781
100	1000	0,3	0,15	0,43457890	4811
100	1000	0,3	0,15	0,43542790	4866
100	1000	0,3	0,15	0,42827270	4956
100	1000	0,3	0,15	0,42408810	4920
100	1000	0,6	0,05	0,58880540	4761
100	1000	0,6	0,05	0,71575380	4566
100	1000	0,6	0,05	0,82419580	4641
100	1000	0,6	0,05	0,74117810	4735
100	1000	0,6	0,05	0,75143960	4665
100	1000	0,6	0,1	0,75800120	4682
100	1000	0,6	0,1	0,75942520	4590
100	1000	0,6	0,1	0,75537460	4498
100	1000	0,6	0,1	0,74769970	4630
100	1000	0,6	0,1	0,75810770	4838
100	1000	0,6	0,15	0,75344500	4808
100	1000	0,6	0,15	0,75424120	4850
100	1000	0,6	0,15	0,74254640	4746
100	1000	0,6	0,15	0,76394000	4611
100	1000	0,6	0,15	0,75071640	4792
100	1000	0,8	0,05	0,73552710	4644
100	1000	0,8	0,05	0,68386310	4445
100	1000	0,8	0,05	0,69488600	4538
100	1000	0,8	0,05	0,68366120	4606
100	1000	0,8	0,05	0,73742930	4677
100	1000	0,8	0,1	0,88899350	4623
100	1000	0,8	0,1	1,07265630	4602
100	1000	0,8	0,1	0,88690280	4434
100	1000	0,8	0,1	0,88234120	4578
100	1000	0,8	0,1	0,83221360	4621
100	1000	0,8	0,15	0,68463090	4678
100	1000	0,8	0,15	0,68006420	4376
100	1000	0,8	0,15	0,88806940	4589
100	1000	0,8	0,15	0,88727840	4515
100	1000	0,8	0,15	1,08949080	4472
500	100	0,3	0,05	1,92695090	2430
500	100	0,3	0,05	1,52206400	2711
500	100	0,3	0,05	1,45031760	2666
500	100	0,3	0,05	1,43168640	2608
500	100	0,3	0,05	1,41280440	2538
500	100	0,3	0,1	1,48447530	2544
500	100	0,3	0,1	1,44055830	2402
500	100	0,3	0,1	1,42178260	2600
500	100	0,3	0,1	1,43745250	2852
500	100	0,3	0,1	1,40185370	2546
500	100	0,3	0,15	1,64543740	2649
500	100	0,3	0,15	1,55880890	2477
500	100	0,3	0,15	1,67661590	2530
500	100	0,3	0,15	2,19223220	2455
500	100	0,3	0,15	1,43742530	2418
500	100	0,6	0,05	2,96883550	2126
500	100	0,6	0,05	2,16223650	2224
500	100	0,6	0,05	2,15972280	2393
500	100	0,6	0,05	2,15782730	2104
500	100	0,6	0,05	2,42025860	2012
500	100	0,6	0,1	2,30708320	2124
500	100	0,6	0,1	2,16734300	1953
500	100	0,6	0,1	2,17668900	2173
500	100	0,6	0,1	2,58221150	2135
500	100	0,6	0,1	2,17416100	2276
500	100	0,6	0,15	2,15283780	2146
500	100	0,6	0,15	2,16826960	2431
500	100	0,6	0,15	2,47483850	1985
500	100	0,6	0,15	2,33697040	2334
500	100	0,6	0,15	2,34852430	2183
500	100	0,8	0,05	2,80306300	2022
500	100	0,8	0,05	2,99984070	1918
500	100	0,8	0,05	2,83561560	1949
