1000	0,99	0,0404626	39
1000	0,999	0,4060903	39
1000	0,9999	5,468167	39
1000	0,99999	46,0510818	39
10000	0,99	0,0473128	41
10000	0,999	0,4715923	39
10000	0,9999	6,2677951	39
10000	0,99999	57,908573	39
100000	0,99	0,0528368	39
100000	0,999	0,6970914	39
100000	0,9999	5,1702653	39
100000	0,99999	63,7794088	39
1000000	0,99	0,0589184	39
1000000	0,999	0,7843631	39
1000000	0,9999	6,3882251	39
1000000	0,99999	63,7057877	39
