0.0001	1000	0.99	0.00913744	5799
0.0001	1000	0.99	0.00982923	5768
0.0001	1000	0.99	0.00845024	5699
0.0001	1000	0.99	0.00858411	5866
0.0001	1000	0.99	0.00901521	6021
0.0001	1000	0.99	0.00870574	5950
0.0001	1000	0.99	0.00908881	5655
0.0001	1000	0.99	0.00872053	5529
0.0001	1000	0.99	0.00832430	5847
0.0001	1000	0.99	0.00934464	5875
0.0001	10000	0.99	0.00932114	5770
0.0001	10000	0.99	0.01056167	5686
0.0001	10000	0.99	0.01112401	5336
0.0001	10000	0.99	0.01272356	5482
0.0001	10000	0.99	0.00947032	5715
0.0001	10000	0.99	0.00962739	6054
0.0001	10000	0.99	0.01013567	5699
0.0001	10000	0.99	0.01012815	5770
0.0001	10000	0.99	0.01151002	5847
0.0001	10000	0.99	0.00970487	5476
0.0001	100000	0.99	0.01191593	5507
0.0001	100000	0.99	0.01060855	5742
0.0001	100000	0.99	0.01466288	5763
0.0001	100000	0.99	0.01392741	5729
0.0001	100000	0.99	0.01557192	5899
0.0001	100000	0.99	0.01117862	5848
0.0001	100000	0.99	0.01481962	5719
0.0001	100000	0.99	0.01182616	5891
0.0001	100000	0.99	0.01105189	5608
0.0001	100000	0.99	0.01340391	5445
0.0001	1000	0.995	0.02015470	5502
0.0001	1000	0.995	0.01835804	5681
0.0001	1000	0.995	0.02096111	5568
0.0001	1000	0.995	0.01732361	5712
0.0001	1000	0.995	0.02077997	5506
0.0001	1000	0.995	0.02036320	5485
0.0001	1000	0.995	0.01684085	5835
0.0001	1000	0.995	0.01849189	5545
0.0001	1000	0.995	0.02181161	5480
0.0001	1000	0.995	0.01777370	5601
0.0001	10000	0.995	0.01971854	5796
0.0001	10000	0.995	0.02474902	5762
0.0001	10000	0.995	0.02000729	5561
0.0001	10000	0.995	0.02129782	5587
0.0001	10000	0.995	0.02004050	5788
0.0001	10000	0.995	0.02600395	5467
0.0001	10000	0.995	0.02092003	5724
0.0001	10000	0.995	0.01981818	5573
0.0001	10000	0.995	0.02064213	5607
0.0001	10000	0.995	0.02165409	5721
0.0001	100000	0.995	0.02308867	5619
0.0001	100000	0.995	0.02261858	5614
0.0001	100000	0.995	0.02156040	5391
0.0001	100000	0.995	0.02414623	5534
0.0001	100000	0.995	0.02661939	5747
0.0001	100000	0.995	0.02122664	5372
