1000	100	0,3	0,05	2,50106370	2142
1000	100	0,3	0,05	2,14053420	2083
1000	100	0,3	0,05	2,08817160	2020
1000	100	0,3	0,05	2,15765610	2042
1000	100	0,3	0,05	2,11510450	2275
1000	100	0,3	0,1	2,20696320	2115
1000	100	0,3	0,1	2,52196690	2127
1000	100	0,3	0,1	2,39074380	2120
1000	100	0,3	0,1	2,12193040	2184
1000	100	0,3	0,1	2,97222810	2118
1000	100	0,3	0,15	2,54980330	2202
1000	100	0,3	0,15	2,08990010	2270
1000	100	0,3	0,15	2,10179080	2034
1000	100	0,3	0,15	2,36274690	2138
1000	100	0,3	0,15	2,70358330	2073
1000	100	0,6	0,05	3,98198720	2085
1000	100	0,6	0,05	3,74565630	2110
1000	100	0,6	0,05	3,27587810	2390
1000	100	0,6	0,05	3,01625720	2155
1000	100	0,6	0,05	3,01386050	2075
1000	100	0,6	0,1	3,24361520	2103
1000	100	0,6	0,1	3,16443040	2159
1000	100	0,6	0,1	3,10005270	2130
1000	100	0,6	0,1	3,00356900	2104
1000	100	0,6	0,1	3,51794410	2045
1000	100	0,6	0,15	3,32766400	2136
1000	100	0,6	0,15	3,73690750	2038
1000	100	0,6	0,15	4,04410060	2143
1000	100	0,6	0,15	3,56797150	2086
1000	100	0,6	0,15	3,03681650	2121
1000	100	0,8	0,05	4,05922400	2109
1000	100	0,8	0,05	4,89889780	2088
1000	100	0,8	0,05	4,01143680	2068
1000	100	0,8	0,05	3,70413840	2068
1000	100	0,8	0,05	3,71608740	2080
1000	100	0,8	0,1	3,71752140	2034
1000	100	0,8	0,1	4,77199050	2116
1000	100	0,8	0,1	3,67382050	2080
1000	100	0,8	0,1	4,07146000	2079
1000	100	0,8	0,1	4,96974030	2020
1000	100	0,8	0,15	4,97166430	2125
1000	100	0,8	0,15	4,82947960	2112
1000	100	0,8	0,15	4,95821520	2060
1000	100	0,8	0,15	4,99281300	2080
1000	100	0,8	0,15	4,10268950	2034
1000	500	0,3	0,05	3,17171630	2708
1000	500	0,3	0,05	2,72936410	2694
1000	500	0,3	0,05	2,85678350	2680
1000	500	0,3	0,05	2,50279220	2583
1000	500	0,3	0,05	2,18398840	2530
1000	500	0,3	0,1	2,57140680	2667
1000	500	0,3	0,1	2,87100350	2645
1000	500	0,3	0,1	3,03905030	2587
1000	500	0,3	0,1	3,13322470	2462
1000	500	0,3	0,1	2,37578540	2599
1000	500	0,3	0,15	2,46494020	2746
1000	500	0,3	0,15	2,94235770	2705
1000	500	0,3	0,15	2,99973910	2754
1000	500	0,3	0,15	3,00187740	2526
1000	500	0,3	0,15	2,99113230	2614
1000	500	0,6	0,05	4,65647160	2227
1000	500	0,6	0,05	4,62775570	2216
1000	500	0,6	0,05	3,90802940	2191
1000	500	0,6	0,05	4,60159060	2081
1000	500	0,6	0,05	4,49708730	2163
1000	500	0,6	0,1	4,33268010	2227
1000	500	0,6	0,1	5,17521780	2247
1000	500	0,6	0,1	4,76327830	2330
1000	500	0,6	0,1	3,56643290	2255
1000	500	0,6	0,1	3,75030080	2201
1000	500	0,6	0,15	4,05580380	2190
1000	500	0,6	0,15	3,39808280	2122
1000	500	0,6	0,15	3,76305880	2227
1000	500	0,6	0,15	4,01944640	2260
1000	500	0,6	0,15	4,32272900	2211
1000	500	0,8	0,05	5,84211770	2042
1000	500	0,8	0,05	5,78782240	2104
1000	500	0,8	0,05	5,26724490	2089
1000	500	0,8	0,05	3,91184380	2026
1000	500	0,8	0,05	5,41524850	2066
1000	500	0,8	0,1	5,70148730	2055
1000	500	0,8	0,1	4,17450210	2080
1000	500	0,8	0,1	4,41827730	2131
1000	500	0,8	0,1	5,02078250	2117
1000	500	0,8	0,1	5,44248290	2113
1000	500	0,8	0,15	5,20964750	2178
1000	500	0,8	0,15	4,44974650	2028
1000	500	0,8	0,15	3,93692040	2128
1000	500	0,8	0,15	4,19152980	2208
1000	500	0,8	0,15	4,36896600	2122
1000	1000	0,3	0,05	3,48662870	3339
1000	1000	0,3	0,05	2,70355850	3169
1000	1000	0,3	0,05	2,87242790	2849
1000	1000	0,3	0,05	2,47801500	2900
1000	1000	0,3	0,05	2,57133880	3015
1000	1000	0,3	0,1	2,91716430	3054
1000	1000	0,3	0,1	2,75491670	3121
1000	1000	0,3	0,1	2,39595280	3122
1000	1000	0,3	0,1	2,42799780	3017
1000	1000	0,3	0,1	2,38339060	3246
1000	1000	0,3	0,15	2,53244030	3059
1000	1000	0,3	0,15	2,57748040	2979
1000	1000	0,3	0,15	3,35731770	3109
1000	1000	0,3	0,15	2,58031430	2971
1000	1000	0,3	0,15	2,58645300	3013
1000	1000	0,6	0,05	3,99926310	2428
1000	1000	0,6	0,05	4,78640040	2333
1000	1000	0,6	0,05	4,75555040	2557
1000	1000	0,6	0,05	5,11803830	2563
1000	1000	0,6	0,05	5,20816560	2445
1000	1000	0,6	0,1	4,63386400	2492
1000	1000	0,6	0,1	4,41144760	2585
1000	1000	0,6	0,1	5,09663990	2571
1000	1000	0,6	0,1	4,79432910	2488
1000	1000	0,6	0,1	4,46901880	2532
1000	1000	0,6	0,15	4,33345890	2439
1000	1000	0,6	0,15	4,49853070	2664
1000	1000	0,6	0,15	3,84695620	2541
1000	1000	0,6	0,15	3,77435650	2478
1000	1000	0,6	0,15	4,63370140	2476
1000	1000	0,8	0,05	5,36563820	2374
1000	1000	0,8	0,05	5,68242220	2303
1000	1000	0,8	0,05	6,73500600	2338
1000	1000	0,8	0,05	7,54616860	2420
1000	1000	0,8	0,05	6,03340560	2424
1000	1000	0,8	0,1	4,30389710	2223
1000	1000	0,8	0,1	6,23322410	2152
1000	1000	0,8	0,1	6,76207840	2399
1000	1000	0,8	0,1	4,53953630	2246
1000	1000	0,8	0,1	4,70344110	2348
1000	1000	0,8	0,15	4,21669970	2395
1000	1000	0,8	0,15	4,37898720	2416
1000	1000	0,8	0,15	4,26477180	2335
1000	1000	0,8	0,15	4,70735190	2421
1000	1000	0,8	0,15	4,36436700	2387
100	100	0,3	0,05	0,28097770	3397
100	100	0,3	0,05	0,30243600	3479
100	100	0,3	0,05	0,36660450	3567
100	100	0,3	0,05	0,28676470	3413
100	100	0,3	0,05	0,34212310	3418
100	100	0,3	0,1	0,33590530	3580
100	100	0,3	0,1	0,38686120	3505
100	100	0,3	0,1	0,34578650	3375
100	100	0,3	0,1	0,43107810	3224
100	100	0,3	0,1	0,32996370	3268
100	100	0,3	0,15	0,39091970	3418
100	100	0,3	0,15	0,47349000	3479
100	100	0,3	0,15	0,33552320	2945
100	100	0,3	0,15	0,30516590	3465
100	100	0,3	0,15	0,36312210	3323
100	100	0,6	0,05	0,47424240	2949
100	100	0,6	0,05	0,43828660	3143
100	100	0,6	0,05	0,48050000	2684
100	100	0,6	0,05	0,49309370	3098
100	100	0,6	0,05	0,50883840	2887
100	100	0,6	0,1	0,56422770	2784
100	100	0,6	0,1	0,43243860	3097
100	100	0,6	0,1	0,46715400	2800
100	100	0,6	0,1	0,48449680	3057
100	100	0,6	0,1	0,43641900	3046
100	100	0,6	0,15	0,49597490	2957
100	100	0,6	0,15	0,45548370	2845
100	100	0,6	0,15	0,48974180	2989
100	100	0,6	0,15	0,41010980	3004
100	100	0,6	0,15	0,47157040	2599
100	100	0,8	0,05	0,52732110	2798
100	100	0,8	0,05	0,51620220	2762
100	100	0,8	0,05	0,54245130	2677
100	100	0,8	0,05	0,54116020	2809
100	100	0,8	0,05	0,51610910	2742
100	100	0,8	0,1	0,55794830	2864
100	100	0,8	0,1	0,62868570	2482
100	100	0,8	0,1	0,56636020	2544
100	100	0,8	0,1	0,59642820	2633
100	100	0,8	0,1	0,60717540	2849
100	100	0,8	0,15	0,63665530	2620
100	100	0,8	0,15	0,56484970	2756
100	100	0,8	0,15	0,50839860	2899
100	100	0,8	0,15	0,54331020	2880
100	100	0,8	0,15	0,56802390	2558
100	500	0,3	0,05	0,34101450	4218
100	500	0,3	0,05	0,37748820	4284
100	500	0,3	0,05	0,36334130	4044
100	500	0,3	0,05	0,34487780	3970
100	500	0,3	0,05	0,40995680	4211
100	500	0,3	0,1	0,34297200	4263
100	500	0,3	0,1	0,36593390	4198
100	500	0,3	0,1	0,35544830	4121
100	500	0,3	0,1	0,35096380	4060
100	500	0,3	0,1	0,37265750	3842
100	500	0,3	0,15	0,35844160	4123
100	500	0,3	0,15	0,33700150	4250
100	500	0,3	0,15	0,28422260	4285
100	500	0,3	0,15	0,29855230	4147
100	500	0,3	0,15	0,25925550	4350
100	500	0,6	0,05	0,37673170	3994
100	500	0,6	0,05	0,47853330	3672
100	500	0,6	0,05	0,37668090	3749
100	500	0,6	0,05	0,44859640	3960
