0,0001	1000	0,99	0,81407730	5685
0,0001	1000	0,99	0,97126890	5843
0,0001	1000	0,99	0,70526570	5735
0,0001	10000	0,99	0,78317960	5763
0,0001	10000	0,99	1,01278370	5628
0,0001	10000	0,99	0,97424000	5903
0,0001	100000	0,99	0,87620970	5764
0,0001	100000	0,99	1,07833120	5727
0,0001	100000	0,99	1,22228960	5763
0,0001	1000000	0,99	1,30466890	5676
0,0001	1000000	0,99	0,98971330	6019
0,0001	1000000	0,99	0,97918050	5806
0,0001	1000	0,999	7,93458350	4191
0,0001	1000	0,999	7,45207960	4226
0,0001	1000	0,999	7,61797810	4231
0,0001	10000	0,999	8,25754610	4134
0,0001	10000	0,999	9,50949490	4257
0,0001	10000	0,999	9,21271480	4253
0,0001	100000	0,999	10,06937340	4223
0,0001	100000	0,999	9,22106940	4197
0,0001	100000	0,999	10,54332090	4266
0,0001	1000000	0,999	11,63915980	4207
0,0001	1000000	0,999	11,55323890	4217
0,0001	1000000	0,999	13,08562150	4177
0,0001	1000	0,9999	74,44356180	3206
0,0001	1000	0,9999	74,94579440	3254
0,0001	1000	0,9999	76,76715350	3250
0,0001	10000	0,9999	88,05089290	3283
0,0001	10000	0,9999	89,49956820	3188
0,0001	10000	0,9999	89,56106750	3255
0,0001	100000	0,9999	103,20329130	3217
0,0001	100000	0,9999	99,34256820	3252
0,0001	100000	0,9999	98,85323970	3299
0,0001	1000000	0,9999	114,56849030	3230
0,0001	1000000	0,9999	117,01266620	3293
0,0001	1000000	0,9999	112,52158230	3180
0,0001	1000	0,99999	765,78619670	2890
0,0001	1000	0,99999	756,27486890	2850
0,0001	1000	0,99999	749,05695940	2858
0,0001	10000	0,99999	875,22865280	2930
0,0001	10000	0,99999	873,77057170	2900
0,0001	10000	0,99999	874,30355330	2889
0,0001	100000	0,99999	997,25238120	2900
0,0001	100000	0,99999	988,44988600	2853
0,0001	100000	0,99999	986,19360690	2892
0,0001	1000000	0,99999	1101,50587370	2880
0,0001	1000000	0,99999	1114,62863930	2859
0,0001	1000000	0,99999	1105,99792010	2873
0.0001	100	0.9	0.09981860	8014
0.0001	100	0.9	0.07907640	7940
0.0001	100	0.9	0.07889720	7969
0.0001	100	0.9	0.08050280	7799
0.0001	100	0.9	0.07997080	7943
0.0001	100	0.9	0.07929400	7923
0.0001	100	0.9	0.07976160	7782
0.0001	100	0.9	0.07945310	7962
0.0001	100	0.9	0.08034650	7858
0.0001	100	0.9	0.07966140	7773
0.0001	100	0.99	0.76055480	5707
0.0001	100	0.99	0.75896850	5859
0.0001	100	0.99	0.76058600	5772
0.0001	100	0.99	0.76690610	5764
0.0001	100	0.99	0.76129550	5752
0.0001	100	0.99	0.75910360	5940
0.0001	100	0.99	0.75986410	5792
0.0001	100	0.99	0.76609510	5884
0.0001	100	0.99	0.76599460	5866
0.0001	100	0.99	0.76598870	5715
0.0001	1000	0.9	0.07195030	7826
0.0001	1000	0.9	0.09373780	7840
0.0001	1000	0.9	0.08991820	7723
0.0001	1000	0.9	0.08813290	7866
0.0001	1000	0.9	0.08862480	7792
0.0001	1000	0.9	0.07232080	7987
0.0001	1000	0.9	0.07232520	7926
0.0001	1000	0.9	0.07253650	7545
0.0001	1000	0.9	0.07287180	7804
0.0001	1000	0.9	0.07225140	8000
0.0001	1000	0.99	0.70744710	5717
