2000	50	0,6	0,15	3,96649530	212
2000	50	0,6	0,15	4,75951100	212
2000	50	0,6	0,15	3,98852830	212
2000	50	0,6	0,15	3,41891790	212
2000	50	0,6	0,15	3,37636680	212
2000	50	0,6	0,15	3,76958580	212
2000	50	0,6	0,15	3,63107520	212
2000	50	0,6	0,15	4,18226100	212
2000	50	0,6	0,15	3,54392740	212
2000	50	0,6	0,15	3,85630050	212
