0.0001	1000	0.99	0.10599930	5024
0.0001	1000	0.99	0.08171070	5224
0.0001	10000	0.99	0.13782510	5160
0.0001	10000	0.99	0.09853430	5051
0.0001	100000	0.99	0.10625370	4897
0.0001	100000	0.99	0.10865590	5264
0.0001	1000000	0.99	0.11759120	4994
0.0001	1000000	0.99	0.14804920	5225
0.0001	10000000	0.99	0.16082630	5162
0.0001	10000000	0.99	0.16177520	4909
0.0001	1000	0.995	0.22793740	4862
0.0001	1000	0.995	0.21227580	5048
0.0001	10000	0.995	0.19056230	5057
0.0001	10000	0.995	0.23866950	5028
0.0001	100000	0.995	0.26555960	4977
0.0001	100000	0.995	0.29818130	5006
0.0001	1000000	0.995	0.29406870	5073
0.0001	1000000	0.995	0.29302880	4826
0.0001	10000000	0.995	0.26825620	4968
0.0001	10000000	0.995	0.29778060	5107
0.0001	1000	0.9995	1.72159820	4849
0.0001	1000	0.9995	2.04757210	4853
0.0001	10000	0.9995	1.71552560	4799
0.0001	10000	0.9995	1.88374760	4914
0.0001	100000	0.9995	2.00285900	4820
0.0001	100000	0.9995	2.03996850	4742
0.0001	1000000	0.9995	2.32538530	4718
0.0001	1000000	0.9995	1.93063740	4823
0.0001	10000000	0.9995	2.15632430	4767
0.0001	10000000	0.9995	2.39771400	4790
0.0001	1000	0.9999	8.81881950	4575
0.0001	1000	0.9999	7.87859140	4579
0.0001	10000	0.9999	8.09438470	4799
0.0001	10000	0.9999	9.86238580	4637
0.0001	100000	0.9999	9.80094570	4809
0.0001	100000	0.9999	10.20742830	4416
0.0001	1000000	0.9999	11.39688900	4652
0.0001	1000000	0.9999	11.80521570	4462
0.0001	10000000	0.9999	10.24818040	4668
0.0001	10000000	0.9999	11.23188820	4724
0.0001	1000	0.999	0.76174570	4844
0.0001	1000	0.999	0.88145700	4910
0.0001	10000	0.999	1.02033450	4850
0.0001	10000	0.999	0.93229580	4817
0.0001	100000	0.999	1.06894700	4898
0.0001	100000	0.999	1.23420350	4899
0.0001	1000000	0.999	1.00245770	4813
0.0001	1000000	0.999	1.14796440	4885
0.0001	10000000	0.999	1.29213170	4758
0.0001	10000000	0.999	1.12001490	4772
0.0001	1000	0.99995	15.88339620	4646
0.0001	1000	0.99995	14.25956850	4485
0.0001	10000	0.99995	17.14733030	4566
0.0001	10000	0.99995	15.99461370	4575
0.0001	100000	0.99995	18.70224420	4638
0.0001	100000	0.99995	19.39538750	4736
0.0001	1000000	0.99995	21.91383310	4657
0.0001	1000000	0.99995	21.69945730	4731
0.0001	10000000	0.99995	23.21497250	4634
0.0001	10000000	0.99995	28.57306050	4476
0.0001	1000	0.99999	78.05903090	4385
0.0001	1000	0.99999	75.24473660	4351
0.0001	10000	0.99999	86.97379580	4492
0.0001	10000	0.99999	87.91151250	4401
0.0001	100000	0.99999	95.70950210	4445
0.0001	100000	0.99999	95.68711990	4297
0.0001	1000000	0.99999	108.50601510	4545
0.0001	1000000	0.99999	107.92604180	4570
0.0001	10000000	0.99999	113.95087310	4376
0.0001	10000000	0.99999	128.51643940	4420
