0.0001	1000	0.99	0.05331730	86
0.0001	1000	0.99	0.04686800	76
0.0001	10000	0.99	0.05367510	70
0.0001	10000	0.99	0.05169100	80
0.0001	100000	0.99	0.06647140	69
0.0001	100000	0.99	0.06410260	92
0.0001	1000000	0.99	0.06438750	74
0.0001	1000000	0.99	0.08079120	83
0.0001	10000000	0.99	0.09109750	84
0.0001	10000000	0.99	0.07333120	78
0.0001	1000	0.995	0.09744600	79
0.0001	1000	0.995	0.09400220	63
0.0001	10000	0.995	0.10490610	83
0.0001	10000	0.995	0.10670960	81
0.0001	100000	0.995	0.12157610	84
0.0001	100000	0.995	0.12413780	69
0.0001	1000000	0.995	0.12952340	68
0.0001	1000000	0.995	0.13363910	78
0.0001	10000000	0.995	0.14072910	84
0.0001	10000000	0.995	0.14709830	79
0.0001	1000	0.9995	0.97872210	58
0.0001	1000	0.9995	0.96728820	56
0.0001	10000	0.9995	1.09916610	61
0.0001	10000	0.9995	1.13863580	56
0.0001	100000	0.9995	1.20751560	64
0.0001	100000	0.9995	1.31630040	58
0.0001	1000000	0.9995	1.42255940	59
0.0001	1000000	0.9995	1.35021780	53
0.0001	10000000	0.9995	1.51665220	63
0.0001	10000000	0.9995	1.46352100	66
0.0001	1000	0.9999	4.86711370	51
0.0001	1000	0.9999	5.33793780	46
0.0001	10000	0.9999	5.54835120	49
0.0001	10000	0.9999	5.69721040	57
0.0001	100000	0.9999	6.21149200	45
0.0001	100000	0.9999	6.34970850	56
0.0001	1000000	0.9999	6.97823110	55
0.0001	1000000	0.9999	6.88676490	55
0.0001	10000000	0.9999	7.98012050	47
0.0001	10000000	0.9999	7.49808890	57
0.0001	1000	0.999	0.50590060	67
0.0001	1000	0.999	0.49243380	57
0.0001	10000	0.999	0.59333360	68
0.0001	10000	0.999	0.52832410	59
0.0001	100000	0.999	0.66552230	69
0.0001	100000	0.999	0.61281260	64
0.0001	1000000	0.999	0.66006900	69
0.0001	1000000	0.999	0.67901040	49
0.0001	10000000	0.999	0.75668300	70
0.0001	10000000	0.999	0.74065280	67
0.0001	1000	0.99995	10.59620750	54
0.0001	1000	0.99995	9.89819480	50
0.0001	10000	0.99995	11.21123360	50
0.0001	10000	0.99995	11.19006270	50
0.0001	100000	0.99995	12.30602260	53
0.0001	100000	0.99995	12.58603590	52
0.0001	1000000	0.99995	14.42736390	57
0.0001	1000000	0.99995	13.76634250	50
0.0001	10000000	0.99995	15.05166660	52
0.0001	10000000	0.99995	14.71484120	55
0.0001	1000	0.99999	50.23818730	49
0.0001	1000	0.99999	50.20188980	52
0.0001	10000	0.99999	56.31287670	45
0.0001	10000	0.99999	56.98784170	53
0.0001	100000	0.99999	65.43319120	44
0.0001	100000	0.99999	63.83794610	45
0.0001	1000000	0.99999	65.51107050	45
0.0001	1000000	0.99999	52.73211320	49
0.0001	10000000	0.99999	59.24746730	49
0.0001	10000000	0.99999	58.43481570	45
0.0001	1000	0.99999	53.17961810	49
0.0001	1000	0.99999	53.39948230	48
0.0001	10000	0.99999	61.90164660	46
0.0001	10000	0.99999	59.85224240	42
0.0001	100000	0.99999	70.17208140	50
0.0001	100000	0.99999	69.15174820	44
